ts,DMC Building 1 Data Quality Tests Discharge-Air-Temp-Sensor Copy,DMC Building 1 Data Quality Tests Discharge-Chilled-Water-Cool-Valve-Cmd Copy
2023-05-05T09:05:00+04:00 Dubai,16.36643791,0.3999
2023-05-05T09:10:00+04:00 Dubai,16.36643791,0.3999
2023-05-05T09:15:00+04:00 Dubai,16.36643791,0.3999
2023-05-05T09:20:00+04:00 Dubai,16.36643791,0.3999
2023-05-05T09:25:00+04:00 Dubai,16.51591682,0.3999
2023-05-05T09:30:00+04:00 Dubai,16.51591682,0.3999
2023-05-05T09:35:00+04:00 Dubai,16.51591682,0.3999
2023-05-05T09:40:00+04:00 Dubai,16.51591682,0.4131
2023-05-05T09:45:00+04:00 Dubai,16.66639709,0.4347
2023-05-05T09:50:00+04:00 Dubai,16.66639709,0.445
2023-05-05T09:55:00+04:00 Dubai,16.66639709,0.4553
2023-05-05T10:00:00+04:00 Dubai,16.51302338,0.4415
2023-05-05T10:05:00+04:00 Dubai,16.51302338,0.4415
2023-05-05T10:10:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:15:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:20:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:25:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:30:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:35:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:40:00+04:00 Dubai,16.36305618,0.4415
2023-05-05T10:45:00+04:00 Dubai,16.2143383,0.4415
2023-05-05T10:50:00+04:00 Dubai,16.2143383,0.4415
2023-05-05T10:55:00+04:00 Dubai,16.2143383,0.4415
2023-05-05T11:00:00+04:00 Dubai,16.06362534,0.4415
2023-05-05T11:05:00+04:00 Dubai,16.06362534,0.4415
2023-05-05T11:10:00+04:00 Dubai,16.06362534,0.4415
2023-05-05T11:15:00+04:00 Dubai,16.06362534,0.4415
2023-05-05T11:20:00+04:00 Dubai,16.06362534,0.4415
2023-05-05T11:25:00+04:00 Dubai,15.91489697,0.4415
2023-05-05T11:30:00+04:00 Dubai,15.91489697,0.4415
2023-05-05T11:35:00+04:00 Dubai,15.91489697,0.4415
2023-05-05T11:40:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T11:45:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T11:50:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T11:55:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T12:00:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T12:05:00+04:00 Dubai,15.76518726,0.4415
2023-05-05T12:10:00+04:00 Dubai,15.61658573,0.4415
2023-05-05T12:15:00+04:00 Dubai,15.61658573,0.4415
2023-05-05T12:20:00+04:00 Dubai,15.61658573,0.4415
2023-05-05T12:25:00+04:00 Dubai,15.61658573,0.4415
2023-05-05T12:30:00+04:00 Dubai,15.61658573,0.4415
2023-05-05T12:35:00+04:00 Dubai,15.46744347,0.4415
2023-05-05T12:40:00+04:00 Dubai,15.46744347,0.4316
2023-05-05T12:45:00+04:00 Dubai,15.46744347,0.4316
2023-05-05T12:50:00+04:00 Dubai,15.46744347,0.4212
2023-05-05T12:55:00+04:00 Dubai,15.46744347,0.4212
2023-05-05T13:00:00+04:00 Dubai,15.46744347,0.4212
2023-05-05T13:05:00+04:00 Dubai,15.46744347,0.4212
2023-05-05T13:10:00+04:00 Dubai,15.46744347,0.4112
2023-05-05T13:15:00+04:00 Dubai,15.46744347,0.3985
2023-05-05T13:20:00+04:00 Dubai,15.3183651,0.3879
2023-05-05T13:25:00+04:00 Dubai,15.62131596,0.3879
2023-05-05T13:30:00+04:00 Dubai,15.77349663,0.3879
2023-05-05T13:35:00+04:00 Dubai,15.77349663,0.3879
2023-05-05T13:40:00+04:00 Dubai,15.77349663,0.3879
2023-05-05T13:45:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T13:50:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T13:55:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:00:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:05:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:10:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:15:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:20:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:25:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:30:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:35:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:40:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:45:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:50:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T14:55:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:00:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:05:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:10:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:15:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:20:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:25:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:30:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:35:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:40:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:45:00+04:00 Dubai,15.92235947,0.3879
2023-05-05T15:50:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T15:55:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:00:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:05:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:10:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:15:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:20:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:25:00+04:00 Dubai,16.07222748,0.3879
2023-05-05T16:30:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T16:35:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T16:40:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T16:45:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T16:50:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T16:55:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:00:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:05:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:10:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:15:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:20:00+04:00 Dubai,16.22089577,0.3879
2023-05-05T17:25:00+04:00 Dubai,16.07112885,0.3879
2023-05-05T17:30:00+04:00 Dubai,16.07112885,0.3879
2023-05-05T17:35:00+04:00 Dubai,15.92206573,0.3879
2023-05-05T17:40:00+04:00 Dubai,15.92206573,0.3879
2023-05-05T17:45:00+04:00 Dubai,15.92206573,0.3879
2023-05-05T17:50:00+04:00 Dubai,15.77211571,0.3879
2023-05-05T17:55:00+04:00 Dubai,15.77211571,0.3879
2023-05-05T18:00:00+04:00 Dubai,15.62268066,0.3879
2023-05-05T18:05:00+04:00 Dubai,15.62268066,0.3879
2023-05-05T18:10:00+04:00 Dubai,15.47178173,0.3879
2023-05-05T18:15:00+04:00 Dubai,15.32288551,0.3719
2023-05-05T18:20:00+04:00 Dubai,15.32288551,0.3478
2023-05-05T18:25:00+04:00 Dubai,15.17319489,0.3242
2023-05-05T18:30:00+04:00 Dubai,15.47582531,0.3546
2023-05-05T18:35:00+04:00 Dubai,15.47582531,0.3546
2023-05-05T18:40:00+04:00 Dubai,15.62458515,0.3546
2023-05-05T18:45:00+04:00 Dubai,15.62458515,0.3546
2023-05-05T18:50:00+04:00 Dubai,15.62458515,0.3546
2023-05-05T18:55:00+04:00 Dubai,15.62458515,0.3546
2023-05-05T19:00:00+04:00 Dubai,15.77481651,0.3546
2023-05-05T19:05:00+04:00 Dubai,15.77481651,0.3546
2023-05-05T19:10:00+04:00 Dubai,15.62520123,0.3546
2023-05-05T19:15:00+04:00 Dubai,15.62520123,0.3546
2023-05-05T19:20:00+04:00 Dubai,15.62520123,0.3546
2023-05-05T19:25:00+04:00 Dubai,15.62520123,0.3546
2023-05-05T19:30:00+04:00 Dubai,15.62520123,0.3546
2023-05-05T19:35:00+04:00 Dubai,15.77384186,0.3546
2023-05-05T19:40:00+04:00 Dubai,15.77384186,0.3546
2023-05-05T19:45:00+04:00 Dubai,15.77384186,0.3546
2023-05-05T19:50:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T19:55:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:00:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:05:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:10:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:15:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:20:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:25:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:30:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:35:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:40:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:45:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:50:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T20:55:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:00:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:05:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:10:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:15:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:20:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:25:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:30:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:35:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:40:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:45:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:50:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T21:55:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:00:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:05:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:10:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:15:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:20:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:25:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:30:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:35:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:40:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:45:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:50:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T22:55:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:00:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:05:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:10:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:15:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:20:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:25:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:30:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:35:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:40:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:45:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:50:00+04:00 Dubai,15.62392712,0.3546
2023-05-05T23:55:00+04:00 Dubai,15.47498608,0.3546
2023-05-06T00:00:00+04:00 Dubai,17.37767029,0
2023-05-06T00:05:00+04:00 Dubai,18.32085609,0.0317
2023-05-06T00:10:00+04:00 Dubai,16.81176376,0.2375
2023-05-06T00:15:00+04:00 Dubai,16.66268349,0.2239
2023-05-06T00:20:00+04:00 Dubai,16.51381302,0.2134
2023-05-06T00:25:00+04:00 Dubai,16.51381302,0.2134
2023-05-06T00:30:00+04:00 Dubai,16.51381302,0.2134
2023-05-06T00:35:00+04:00 Dubai,16.51381302,0.2134
2023-05-06T00:40:00+04:00 Dubai,16.51381302,0.2134
2023-05-06T00:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T00:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T00:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T01:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T02:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T03:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T04:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T05:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:00:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:05:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:10:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:15:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:20:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:25:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:30:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:35:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:40:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:45:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:50:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T06:55:00+04:00 Dubai,16.36410713,0.2134
2023-05-06T07:00:00+04:00 Dubai,16.51277733,0.2134
2023-05-06T07:05:00+04:00 Dubai,17.14326286,0.2785
2023-05-06T07:10:00+04:00 Dubai,17.14326286,0.3334
2023-05-06T07:15:00+04:00 Dubai,17.14326286,0.3598
2023-05-06T07:20:00+04:00 Dubai,16.83665848,0.3598
2023-05-06T07:25:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:30:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:35:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:40:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:45:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:50:00+04:00 Dubai,16.53421974,0.334
2023-05-06T07:55:00+04:00 Dubai,16.53421974,0.334
2023-05-06T08:00:00+04:00 Dubai,16.53421974,0.334
2023-05-06T08:05:00+04:00 Dubai,16.53421974,0.334
2023-05-06T08:10:00+04:00 Dubai,16.53421974,0.3463
2023-05-06T08:15:00+04:00 Dubai,16.53421974,0.3566
2023-05-06T08:20:00+04:00 Dubai,16.68347359,0.369
2023-05-06T08:25:00+04:00 Dubai,16.68347359,0.3805
2023-05-06T08:30:00+04:00 Dubai,16.68347359,0.4121
2023-05-06T08:35:00+04:00 Dubai,16.5297718,0.3964
2023-05-06T08:40:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T08:45:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T08:50:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T08:55:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:00:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:05:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:10:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:15:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:20:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:25:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:30:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:35:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:40:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:45:00+04:00 Dubai,16.3796196,0.3964
2023-05-06T09:50:00+04:00 Dubai,16.52815247,0.3964
2023-05-06T09:55:00+04:00 Dubai,16.52815247,0.407
2023-05-06T10:00:00+04:00 Dubai,16.52815247,0.4174
2023-05-06T10:05:00+04:00 Dubai,16.67721176,0.4293
2023-05-06T10:10:00+04:00 Dubai,16.67721176,0.4509
2023-05-06T10:15:00+04:00 Dubai,16.52758598,0.445
2023-05-06T10:20:00+04:00 Dubai,16.37773705,0.445
2023-05-06T10:25:00+04:00 Dubai,16.37773705,0.445
2023-05-06T10:30:00+04:00 Dubai,16.37773705,0.445
2023-05-06T10:35:00+04:00 Dubai,16.22841454,0.445
2023-05-06T10:40:00+04:00 Dubai,16.22841454,0.445
2023-05-06T10:45:00+04:00 Dubai,16.22841454,0.445
2023-05-06T10:50:00+04:00 Dubai,16.22841454,0.445
2023-05-06T10:55:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:00:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:05:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:10:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:15:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:20:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:25:00+04:00 Dubai,16.22841454,0.445
2023-05-06T11:30:00+04:00 Dubai,16.07795715,0.445
2023-05-06T11:35:00+04:00 Dubai,16.07795715,0.445
2023-05-06T11:40:00+04:00 Dubai,16.07795715,0.445
2023-05-06T11:45:00+04:00 Dubai,16.07795715,0.445
2023-05-06T11:50:00+04:00 Dubai,16.07795715,0.445
2023-05-06T11:55:00+04:00 Dubai,16.07795715,0.445
2023-05-06T12:00:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:05:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:10:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:15:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:20:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:25:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:30:00+04:00 Dubai,15.92868996,0.445
2023-05-06T12:35:00+04:00 Dubai,15.77856541,0.445
2023-05-06T12:40:00+04:00 Dubai,15.77856541,0.445
2023-05-06T12:45:00+04:00 Dubai,15.62927341,0.445
2023-05-06T12:50:00+04:00 Dubai,15.62927341,0.445
2023-05-06T12:55:00+04:00 Dubai,15.62927341,0.445
2023-05-06T13:00:00+04:00 Dubai,15.47940254,0.433
2023-05-06T13:05:00+04:00 Dubai,15.47940254,0.422
2023-05-06T13:10:00+04:00 Dubai,15.47940254,0.422
2023-05-06T13:15:00+04:00 Dubai,15.47940254,0.4107
2023-05-06T13:20:00+04:00 Dubai,15.47940254,0.4107
2023-05-06T13:25:00+04:00 Dubai,15.32851696,0.3899
2023-05-06T13:30:00+04:00 Dubai,15.32851696,0.3899
2023-05-06T13:35:00+04:00 Dubai,15.63550854,0.3899
2023-05-06T13:40:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T13:45:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T13:50:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T13:55:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T14:00:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T14:05:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T14:10:00+04:00 Dubai,15.78538418,0.3899
2023-05-06T14:15:00+04:00 Dubai,15.93434715,0.3899
2023-05-06T14:20:00+04:00 Dubai,15.93434715,0.3899
2023-05-06T14:25:00+04:00 Dubai,15.93434715,0.3899
2023-05-06T14:30:00+04:00 Dubai,15.93434715,0.3899
2023-05-06T14:35:00+04:00 Dubai,15.93434715,0.3899
2023-05-06T14:40:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T14:45:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T14:50:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T14:55:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T15:00:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T15:05:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T15:10:00+04:00 Dubai,16.08399963,0.3899
2023-05-06T15:15:00+04:00 Dubai,16.23391724,0.3899
2023-05-06T15:20:00+04:00 Dubai,16.23391724,0.3899
2023-05-06T15:25:00+04:00 Dubai,16.3839817,0.3899
2023-05-06T15:30:00+04:00 Dubai,16.3839817,0.3899
2023-05-06T15:35:00+04:00 Dubai,16.3839817,0.3899
2023-05-06T15:40:00+04:00 Dubai,16.53392601,0.401
2023-05-06T15:45:00+04:00 Dubai,16.53392601,0.401
2023-05-06T15:50:00+04:00 Dubai,16.53392601,0.4116
2023-05-06T15:55:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:00:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:05:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:10:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:15:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:20:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:25:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:30:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:35:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:40:00+04:00 Dubai,16.53392601,0.4222
2023-05-06T16:45:00+04:00 Dubai,16.38492966,0.4222
2023-05-06T16:50:00+04:00 Dubai,16.38492966,0.4222
2023-05-06T16:55:00+04:00 Dubai,16.38492966,0.4222
2023-05-06T17:00:00+04:00 Dubai,16.38492966,0.4222
2023-05-06T17:05:00+04:00 Dubai,16.23618507,0.4222
2023-05-06T17:10:00+04:00 Dubai,16.23618507,0.4222
2023-05-06T17:15:00+04:00 Dubai,16.23618507,0.4222
2023-05-06T17:20:00+04:00 Dubai,16.08715248,0.4222
2023-05-06T17:25:00+04:00 Dubai,16.08715248,0.4222
2023-05-06T17:30:00+04:00 Dubai,16.08715248,0.4222
2023-05-06T17:35:00+04:00 Dubai,15.9375267,0.4222
2023-05-06T17:40:00+04:00 Dubai,15.9375267,0.4222
2023-05-06T17:45:00+04:00 Dubai,15.78791046,0.4222
2023-05-06T17:50:00+04:00 Dubai,15.78791046,0.4222
2023-05-06T17:55:00+04:00 Dubai,15.63778591,0.4222
2023-05-06T18:00:00+04:00 Dubai,15.63778591,0.4222
2023-05-06T18:05:00+04:00 Dubai,15.48888016,0.4222
2023-05-06T18:10:00+04:00 Dubai,15.33751774,0.4008
2023-05-06T18:15:00+04:00 Dubai,15.33751774,0.3877
2023-05-06T18:20:00+04:00 Dubai,15.33751774,0.3769
2023-05-06T18:25:00+04:00 Dubai,15.18894196,0.3503
2023-05-06T18:30:00+04:00 Dubai,15.18894196,0.3277
2023-05-06T18:35:00+04:00 Dubai,15.49172211,0.3552
2023-05-06T18:40:00+04:00 Dubai,15.49172211,0.3552
2023-05-06T18:45:00+04:00 Dubai,15.49172211,0.3552
2023-05-06T18:50:00+04:00 Dubai,15.49172211,0.3552
2023-05-06T18:55:00+04:00 Dubai,15.49172211,0.3552
2023-05-06T19:00:00+04:00 Dubai,15.49172211,0.3415
2023-05-06T19:05:00+04:00 Dubai,15.3401823,0.3238
2023-05-06T19:10:00+04:00 Dubai,15.3401823,0.3137
2023-05-06T19:15:00+04:00 Dubai,15.19088936,0.2904
2023-05-06T19:20:00+04:00 Dubai,15.19088936,0.2787
2023-05-06T19:25:00+04:00 Dubai,15.49093151,0.289
2023-05-06T19:30:00+04:00 Dubai,15.64147568,0.289
2023-05-06T19:35:00+04:00 Dubai,15.64147568,0.289
2023-05-06T19:40:00+04:00 Dubai,15.64147568,0.289
2023-05-06T19:45:00+04:00 Dubai,15.64147568,0.289
2023-05-06T19:50:00+04:00 Dubai,15.64147568,0.289
2023-05-06T19:55:00+04:00 Dubai,15.79058743,0.289
2023-05-06T20:00:00+04:00 Dubai,15.79058743,0.289
2023-05-06T20:05:00+04:00 Dubai,15.79058743,0.289
2023-05-06T20:10:00+04:00 Dubai,15.79058743,0.289
2023-05-06T20:15:00+04:00 Dubai,15.79058743,0.289
